Title;Company;Location;Date;Link
Analista de Risco (M/F) ? Lisboa;TalentSeed;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/analista-de-risco-m-f-%3F-lisboa-at-talentseed-2719697936?refId=QLBJ1wTEem3315svhl617g%3D%3D&trackingId=F%2B4fEAP9CNJUSR0%2F2ekhow%3D%3D&position=17&pageNum=5&trk=public_jobs_jserp-result_search-card
Functional Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/functional-analyst-at-bold-by-devoteam-2466394863?refId=QLBJ1wTEem3315svhl617g%3D%3D&trackingId=pkAZ%2BJEjQNkPXhlhHX%2FVxw%3D%3D&position=18&pageNum=5&trk=public_jobs_jserp-result_search-card
Técnico de Informática (M/F) - Análise e Desenvolvimento Aplicacionais;SPAUTORES;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/t%C3%A9cnico-de-inform%C3%A1tica-m-f-an%C3%A1lise-e-desenvolvimento-aplicacionais-at-spautores-2714740325?refId=QLBJ1wTEem3315svhl617g%3D%3D&trackingId=xOgY95zLjC4I66CySsp5Ow%3D%3D&position=19&pageNum=5&trk=public_jobs_jserp-result_search-card
Analista Funcional c/QA (m/f);Ankix;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/analista-funcional-c-qa-m-f-at-ankix-2684972470?refId=QLBJ1wTEem3315svhl617g%3D%3D&trackingId=qzL47R9sM%2Fb%2FGSHmigzBaw%3D%3D&position=20&pageNum=5&trk=public_jobs_jserp-result_search-card
Analista Funcional - Seguros (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-seguros-m-f-at-hccm-consulting-s-a-2692201680?refId=QLBJ1wTEem3315svhl617g%3D%3D&trackingId=fL%2FDh9Q8NC3e%2FADEEHJG0w%3D%3D&position=21&pageNum=5&trk=public_jobs_jserp-result_search-card
Analista Funcional C/ Nav;Ankix;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-c-nav-at-ankix-2704569649?refId=QLBJ1wTEem3315svhl617g%3D%3D&trackingId=2Q1VJvABkVRm02puR6uJLQ%3D%3D&position=22&pageNum=5&trk=public_jobs_jserp-result_search-card
Analista Funcional Senior 2021-NRE-650;Axians Portugal;Alfragide, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/analista-funcional-senior-2021-nre-650-at-axians-portugal-2718447129?refId=QLBJ1wTEem3315svhl617g%3D%3D&trackingId=teQJ%2Fi3DWKWOVc3Wkq5UfA%3D%3D&position=23&pageNum=5&trk=public_jobs_jserp-result_search-card
Oferta: Analista Funcional e Tester (m/f) – Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-analista-funcional-e-tester-m-f-%E2%80%93-lisboa-at-ankix-2718510694?refId=QLBJ1wTEem3315svhl617g%3D%3D&trackingId=ixT0QVeedegOGd3qTJ%2FB0A%3D%3D&position=24&pageNum=5&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Analista de Infra-estrutura Técnica;IDW;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-de-emprego-analista-de-infra-estrutura-t%C3%A9cnica-at-idw-2713064412?refId=QLBJ1wTEem3315svhl617g%3D%3D&trackingId=B70fRKv3f%2BedsprtqrlTcQ%3D%3D&position=25&pageNum=5&trk=public_jobs_jserp-result_search-card
Analista Funcional (BPM) – Setor Energia (F/M);Capgemini Engineering;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-bpm-%E2%80%93-setor-energia-f-m-at-capgemini-engineering-2701048341?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=DIWGd3iQT2piLLTC379Rig%3D%3D&position=1&pageNum=6&trk=public_jobs_jserp-result_search-card
System Analyst Expertise;AXIANS Portugal;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/system-analyst-expertise-at-axians-portugal-2718216810?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=oax1BKCfGqkylkyS0DxZgw%3D%3D&position=2&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista de Sistemas (M/F) - Taguspark;Get The Job;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/analista-de-sistemas-m-f-taguspark-at-get-the-job-2722428221?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=y3sPI2jVyxytxa8Q59FVag%3D%3D&position=3&pageNum=6&trk=public_jobs_jserp-result_search-card
Contabilista e Analista Experiente M/F;Fed Finance Portugal;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/contabilista-e-analista-experiente-m-f-at-fed-finance-portugal-2693507182?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=%2F1s43k4%2BWt%2BtMXrF8Jdvcw%3D%3D&position=4&pageNum=6&trk=public_jobs_jserp-result_search-card
Consultor AS 400;WA FENIX IT SERVICES AND SOLUTIONS;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/consultor-as-400-at-wa-fenix-it-services-and-solutions-2718223868?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=Uz9HPeQjppWlu67MlIrz7Q%3D%3D&position=5&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional Seguros (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-seguros-m-f-%3F-lisboa-at-ankix-2718809538?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=JMHIBzrVJENQ2sM%2B%2FYoAUg%3D%3D&position=6&pageNum=6&trk=public_jobs_jserp-result_search-card
Agile Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/agile-analyst-at-bold-by-devoteam-1764270380?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=llMgOpRTr0hKXsjqCshsdg%3D%3D&position=7&pageNum=6&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Analista de sistemas – Estágio profissional (m/f);Hexagon Safety & Infrastructure;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-analista-de-sistemas-%E2%80%93-est%C3%A1gio-profissional-m-f-at-hexagon-safety-infrastructure-2662509142?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=f10uz5D2e0edy5mZELwRtQ%3D%3D&position=8&pageNum=6&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Analista de Operações Wholesale;ONI Telecomunicações;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-analista-de-opera%C3%A7%C3%B5es-wholesale-at-oni-telecomunica%C3%A7%C3%B5es-2707535924?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=4hXcmBm1iZj1RZpZNPqQMA%3D%3D&position=9&pageNum=6&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Analista Funcional - Telco (m/f);Boost IT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-de-emprego-analista-funcional-telco-m-f-at-boost-it-2721506558?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=bIEcRDT9HXZVv0W8zvc54Q%3D%3D&position=10&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional Sénior - Lisboa (m/f);Noesis;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-s%C3%A9nior-lisboa-m-f-at-noesis-2718456658?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=8R7oNHFJInXw7gth%2BmSDzg%3D%3D&position=11&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Aplicacional - Datawarehouse (m/f);Mind Source;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/analista-aplicacional-datawarehouse-m-f-at-mind-source-2684827885?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=uEesSNjUWSosQjKfiwX6aQ%3D%3D&position=12&pageNum=6&trk=public_jobs_jserp-result_search-card
anúncio de trabalho: Consultor Funcional;Step Ahead Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-trabalho-consultor-funcional-at-step-ahead-consulting-s-a-2718213634?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=5IuDXG8XZz0BED1FSx0VOg%3D%3D&position=13&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional (m/f) ? Algés;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-m-f-%3F-alg%C3%A9s-at-ankix-2718813107?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=%2Fqpn3zsDBt%2Fuc%2FCqlSzGrQ%3D%3D&position=14&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional/Frontend(m/f);Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-frontend-m-f-at-ankix-2718807732?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=cgVJYwVKi0BkEQIWCWnlGg%3D%3D&position=15&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional Senior (M/F) - Lisboa;Sysmatch;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-senior-m-f-lisboa-at-sysmatch-2701163607?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=GVEd%2BEiTlAAJ8E4S0q5pxg%3D%3D&position=16&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional Senior 2021-Nre-650;Axianspt;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/analista-funcional-senior-2021-nre-650-at-axianspt-2720911176?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=wRdS35fg21yf%2BPuhHXh7Ww%3D%3D&position=17&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional ? Migração de Dados (m/f) ? Lis;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-%3F-migra%C3%A7%C3%A3o-de-dados-m-f-%3F-lis-at-ankix-2718455946?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=I5tozeIYycYkiFUzglHRAA%3D%3D&position=18&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional ? Integração Aplicacional (m/f);Ankix;Lisboa, Lisboa, Portugal;Há 19 horas;https://pt.linkedin.com/jobs/view/analista-funcional-%3F-integra%C3%A7%C3%A3o-aplicacional-m-f-at-ankix-2723777431?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=mlYFe2%2F9fvnvG507jP4EaA%3D%3D&position=19&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista de Sistemas (M/F) - Taguspark;Get The Job;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/analista-de-sistemas-m-f-taguspark-at-get-the-job-2719806345?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=bRYsQ5IgI74B3Agiqj%2FMcA%3D%3D&position=20&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Aplicacional - Datawarehouse (m/f);Match Profiler;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/analista-aplicacional-datawarehouse-m-f-at-match-profiler-2690695386?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=I9XmDjol9w2mncP%2Bsu2Rtw%3D%3D&position=21&pageNum=6&trk=public_jobs_jserp-result_search-card
Agile Analyst (A) [745];Axians Portugal;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/agile-analyst-a-745-at-axians-portugal-2688796578?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=oHzPzkCy9uGTSjrYj3a4aQ%3D%3D&position=22&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista de Sistemas (M/F) - Taguspark;Get The Job;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/analista-de-sistemas-m-f-taguspark-at-get-the-job-2720948206?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=XdkU1qa4ozJzbD%2BbORsndg%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Analista Funcional (m/f) – TagusPark - Banca;Ankix;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-analista-funcional-m-f-%E2%80%93-taguspark-banca-at-ankix-2711942021?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=PdeuY%2FvGhAX%2FZTUAAt64TA%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card
Software Tester;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-tester-at-bold-by-devoteam-1222205372?refId=k6Coo8f8pzVeFDFTz01HJw%3D%3D&trackingId=YVSB6v5O9m%2BWE5lUmCypxw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
Analista Funcional ? Integração Aplicacional (m/f);Ankix;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/analista-funcional-%3F-integra%C3%A7%C3%A3o-aplicacional-m-f-at-ankix-2718413430?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=4FrtdCj3zhXWx645dDu3qA%3D%3D&position=1&pageNum=7&trk=public_jobs_jserp-result_search-card
Especialista em Operações - Hub de Transformação;Randstad Professionals Portugal;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/especialista-em-opera%C3%A7%C3%B5es-hub-de-transforma%C3%A7%C3%A3o-at-randstad-professionals-portugal-2713996088?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=dO%2FGJljrPYmUyk8Qa%2FUBow%3D%3D&position=2&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Sistemas/Helpdesk (m/f) ? Sacavém;Ankix;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/analista-sistemas-helpdesk-m-f-%3F-sacav%C3%A9m-at-ankix-2718416109?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=uatosYfUPHBQW0vJc25PvQ%3D%3D&position=3&pageNum=7&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Analista de Suporte (M/F) - Lisboa;TalentSeed;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-analista-de-suporte-m-f-lisboa-at-talentseed-2717811358?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=kCB3sOeUOaNFwH5W98yJJA%3D%3D&position=4&pageNum=7&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Analista de Sistemas Júnior (m/f);NBCC;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-de-emprego-analista-de-sistemas-j%C3%BAnior-m-f-at-nbcc-2723047530?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=FO72UP8Ra%2BDQvWWm911Z7w%3D%3D&position=5&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Funcional (CMDB) – Setor Energia (F/M);Capgemini Engineering;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/analista-funcional-cmdb-%E2%80%93-setor-energia-f-m-at-capgemini-engineering-2706613751?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=Ee10bKaVuqZcxbMtdmhWbQ%3D%3D&position=6&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista/Programador Java;Rumos Serviços;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/analista-programador-java-at-rumos-servi%C3%A7os-2720948609?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=2VkxeNqmlhGie0ebau5HrQ%3D%3D&position=7&pageNum=7&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Analista de Infra-estrutura Técnica (m/f);NBCC;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-analista-de-infra-estrutura-t%C3%A9cnica-m-f-at-nbcc-2710027551?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=EbVG2QWnfUUFX6ZvyayrBg%3D%3D&position=8&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Funcional ODI (m/f) - Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/analista-funcional-odi-m-f-lisboa-at-ankix-2718414247?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=4y0AkxjadsMHB37mZwXmkA%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card
Programador PL/SQL (m/f);Rumos Serviços;Lisboa, Lisboa, Portugal;Há 5 horas;https://pt.linkedin.com/jobs/view/programador-pl-sql-m-f-at-rumos-servi%C3%A7os-2723762042?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=tDOcOdiCPTPh9bqtWYm%2FMA%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card
HR Applications Manager (M/F);Michael Page;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/hr-applications-manager-m-f-at-michael-page-2688687375?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=VgXRmH9DVHrf%2FeHj6K38zA%3D%3D&position=11&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista de Segurança?.;Decskill;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/analista-de-seguran%C3%A7a%3F-at-decskill-2718915646?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=sfe5P1ozf%2BUv3FmSG64%2FMQ%3D%3D&position=12&pageNum=7&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Engenheiro Visão Artificial;TST Engineering & Vision;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-engenheiro-vis%C3%A3o-artificial-at-tst-engineering-vision-2693834681?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=kTOpWTjazo%2FCe1Lei4691Q%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Programador Cobol;Match Profiler;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/analista-programador-cobol-at-match-profiler-2711894826?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=%2Bu%2FJppKAdU4DhF6ub3RkgA%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Aplicacional Middleware (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/analista-aplicacional-middleware-m-f-at-askblue-2718226587?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=phfI2WX7JC%2FERAkPNnnw3g%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Analista Cloud (M/F);NBCC;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-analista-cloud-m-f-at-nbcc-2664960204?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=wjLSLCu%2FZUkmY%2FgyE5IuBg%3D%3D&position=16&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Programador PL/SQL (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/analista-programador-pl-sql-m-f-at-hccm-consulting-s-a-2690696159?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=moa5kOMIBF1y5Sac8iAsLA%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card
Oferta: Systems Analyst Expertise;Axians Portugal;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-systems-analyst-expertise-at-axians-portugal-2707537070?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=BLitUGS4PEWstOxy7lMarw%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista programador Oracle (PL/SQL).;Decskill;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/analista-programador-oracle-pl-sql-at-decskill-2718210234?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=dV5bXeuLugs5e2h8A6VKAQ%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card
Programador PL/SQL;Rumos Serviços;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/programador-pl-sql-at-rumos-servi%C3%A7os-2682759344?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=z9BaPWUcuqiw5p7LKxPYFg%3D%3D&position=20&pageNum=7&trk=public_jobs_jserp-result_search-card
Oferta: Analista Sistemas/Helpdesk (m/f) – Sacavém;Ankix;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-analista-sistemas-helpdesk-m-f-%E2%80%93-sacav%C3%A9m-at-ankix-2710819386?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=tlsEk%2F9opW3xRdVEv5Qeug%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card
Software Quality Assurance Tester;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-quality-assurance-tester-at-bold-by-devoteam-1153975078?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=IclEcY5TR%2BUQDj0yiyQcIQ%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Programador Sénior;KCS iT;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/analista-programador-s%C3%A9nior-at-kcs-it-2704771541?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=VNJLZEpfreMpiCme4VfFbQ%3D%3D&position=23&pageNum=7&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Analista Aplicacional Sénior - DsvWindows (M/F);GET JOB LTD;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-analista-aplicacional-s%C3%A9nior-dsvwindows-m-f-at-get-job-ltd-2717810355?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=Mj%2BPj57oEabxpoDYfRprhA%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Aplicacional Sénior - DsvWindows (M/F);Get The Job;Lisboa, Lisboa, Portugal;Há 19 horas;https://pt.linkedin.com/jobs/view/analista-aplicacional-s%C3%A9nior-dsvwindows-m-f-at-get-the-job-2723771989?refId=mu2dRw9gdIT%2Bee5RPvZyaA%3D%3D&trackingId=feLh24CoRCLbBh0z%2BNBGkw%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista Programador Mainframe (M/F);AskBlue;Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/analista-programador-mainframe-m-f-at-askblue-2715986120?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=bWQNejpEtm9h3zfotAeYIQ%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista/Programador AS400 (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 7 dias;https://pt.linkedin.com/jobs/view/analista-programador-as400-m-f-at-hccm-consulting-s-a-2718234725?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=GR%2FaD8k2FPdLBNk%2BDYEFHA%3D%3D&position=2&pageNum=8&trk=public_jobs_jserp-result_search-card
Java Developer;BABEL;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/java-developer-at-babel-2710795396?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=mTNnHUYoM7SeuxhL2lbp%2FA%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista Aplicacional Sénior - DsvWindows (M/F);Get The Job;Lisboa, Lisboa, Portugal;Há 19 horas;https://pt.linkedin.com/jobs/view/analista-aplicacional-s%C3%A9nior-dsvwindows-m-f-at-get-the-job-2723778316?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=eVQOoofV%2BcOafX%2BBQeBVQA%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista Aplicacional Sénior - DsvWindows (M/F);Get The Job;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/analista-aplicacional-s%C3%A9nior-dsvwindows-m-f-at-get-the-job-2719801834?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=0uP5ZnMj2NU9usDF%2Fr31tA%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card
System Analyst Expert (Agile) – Energy Sector (F/M);Capgemini Engineering;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/system-analyst-expert-agile-%E2%80%93-energy-sector-f-m-at-capgemini-engineering-2701047351?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=MA0HNaGJl7zeOoupUdI%2FnQ%3D%3D&position=6&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista Aplicacional Sénior - DsvWindows (M/F);Get The Job;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/analista-aplicacional-s%C3%A9nior-dsvwindows-m-f-at-get-the-job-2722428208?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=iuQtVSaNJDr%2F5wmexAWQ1g%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card
Analista Aplicacional Sénior - DsvWindows (M/F);Get The Job;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/analista-aplicacional-s%C3%A9nior-dsvwindows-m-f-at-get-the-job-2720944711?refId=%2F2A0fJCD5wiX0yD1f%2B4xig%3D%3D&trackingId=ziHS%2BDHWT%2FI0dKO60r%2BfzA%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card
